year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2048,68,24568460.5,281820.3281,3065.710236,3150.087708,21899042.5,0,272359936,23496588,26635.11914,74626080,448690.5625,26635.11914,23523222,475325.7188,0,9711017,0,0,0,21685736,0,0.022551463,0.00765391,8.231752681,725363.9307,887846.5,342009.5152,6.420361807,5.733564732,591766.4453,22061469.14,591766.4453,27915175.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.452270119,74626080,0.011897268,0.009719979,0.314857594,0.065141154,0.012039201,2
2049,69,24979377.5,294561.2969,3206.339172,3009.458984,22286840.5,0,272707296,23710402,26635.11914,74771544,453950.0625,26635.11914,23737034,480585.25,0,9801526,0,0,0,22258998,0,0.02289944,0.007990081,8.597654458,720863.8055,910459.625,357478.6956,7.197282516,5.549338766,600766.6797,22662235.82,600766.6797,28515942.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06396972,74771544,0.012176552,0.009640884,0.317104619,0.065658985,0.01216378,2
2050,70,25152379.5,277629.5781,3065.710266,3150.087891,22442573,0,272957888,23940806,26297.60938,74890520,433587,26297.60938,23967104,459884.6563,0,9889643,0,0,0,22829160,0,0.023036868,0.007520051,8.213366661,716082.4225,892459.125,324571.5301,6.666208029,5.576566663,602172.9766,23264408.8,602172.9766,29118115.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.433481633,74890520,0.01191685,0.009561723,0.31967739,0.066191901,0.011608082,2
2051,71,25342650.5,301705.2578,3937.609497,2925.081543,22705942.5,0,273265024,24092574,27028.87891,75002240,450800,27028.87891,24119602,477828.9063,0,9973290,0,0,0,23403152,0,0.023185048,0.008168261,10.53962217,709894.7503,923903.75,351009.7656,8.66060031,5.324954527,602735.4766,23867144.27,602735.4766,29720850.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.823773892,75002240,0.012318349,0.009464981,0.321224726,0.066689394,0.012057637,2
2052,72,25449388,288654.8828,3459.471252,2840.704285,22850088,0,273440800,24260034,27507.01563,75100992,461909.6875,27507.01563,24287540,489416.7188,0,10017025,0,0,0,23992136,0,0.023267731,0.007812106,9.253859988,703988.336,925000.6875,343978.32,7.602771337,5.104253668,620173.4766,24487317.75,620173.4766,30341024.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593111731,75100992,0.012316757,0.009373889,0.323032138,0.066937969,0.012346698,2
2053,73,25668431,292142.4922,3431.345459,2925.081604,22996286,0,273607872,24473142,27647.64453,75186816,473356.875,27647.64453,24500790,501004.5625,0,10109474,0,0,0,24565396,0,0.023453666,0.007904539,9.173607785,698925.6951,924044.375,336946.8744,7.11738907,5.18242124,609204.4375,25096522.19,609204.4375,30950228.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.814349288,75186816,0.012289979,0.009295854,0.325497784,0.067518596,0.012645719,2
2054,74,25787657.5,289836.1641,3206.339111,3234.465149,23155815,0,273724320,24614418,27394.51367,75252480,468856.75,27394.51367,24641814,496251.3125,0,10175288,0,0,0,25139724,0,0.023552582,0.007840265,8.571010678,692738.023,926322.625,326821.5927,6.326076324,5.756426701,612860.7578,25709382.95,612860.7578,31563089.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.639868732,75252480,0.01230953,0.009205518,0.32709112,0.067950301,0.012524051,2
2055,75,26105056.5,302380.2656,2784.452393,3037.584656,23446353.5,0,273787872,24761658,26775.74805,75314424,469728.625,26775.74805,24788434,496504.4375,0,10236744,0,0,0,25733740,0,0.023836937,0.008177773,7.44131529,686550.3508,948204.5,347634.6717,5.751979231,5.441673573,631705.0469,26341087.99,631705.0469,32194794.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.111994414,75314424,0.012589946,0.009115788,0.328777101,0.068344112,0.012544296,2
1980,0,33028384,133484.9507,28.12578201,0,9090309.109,0,196920128,21030574,28.12578201,56100076,92393.1875,28.12578201,21030604,92421.3125,0,10877927,0,0,0,0,0,0.041931194,0.004662912,0.097933322,739989.3376,725842.0625,-16875.4695,0.11852403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56100076,0.012938344,0.013190523,0.374876034,0.094691632,0.003217106,3
1981,1,57145510,464216.0078,421.8867264,0,29131953.5,0,174050208,27018808,450.0125122,56001752,328649.75,450.0125122,27019258,329099.75,0,13848431,0,0,0,0,0,0.082081933,0.016422509,1.475373038,717769.9694,718051.1875,61876.7215,1.454571903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56001752,0.012821941,0.01281692,0.48246362,0.121070888,0.011492975,3
1982,2,70896460,790306.3438,1293.786041,0,47047147,0,157275712,29717898,1743.798096,55845120,611960.75,1743.798096,29719642,613704.5,0,15205191,0,0,0,0,0,0.112694546,0.028384521,4.547086052,709894.7503,719738.75,4500.1252,4.004693759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55845120,0.012888123,0.012711849,0.532148521,0.133590626,0.021506397,3
1983,3,75175206,1047769.75,2390.69162,0,56886331,0,116352696,31169806,4134.489258,55707772,875893.0625,4134.489258,31173942,880027.625,0,15807364,0,0,0,0,0,0.161524418,0.038172031,8.441593381,711019.7816,694144.25,-20531.82123,7.69981611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55707772,0.012460456,0.012763386,0.559523472,0.13952015,0.030923494,3
1984,4,74496390,1126578.156,3037.584717,0,60148864,0,114820968,32016224,7143.948242,55694588,1049260.25,7143.948242,32023370,1056404.25,0,16028518,0,0,0,0,0,0.162201189,0.041467332,10.76777238,717207.4538,678506.375,46407.54113,9.460232407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55694588,0.012182627,0.012877507,0.574853413,0.142010638,0.037185251,3
1985,5,71022068,1126015.594,3375.093994,56.25156403,59643643,0,116677264,32261622,10462.79102,55744452,1178160.875,10462.79102,32272082,1188623.5,0,15863587,0,0,0,0,0,0.152176323,0.041664454,11.97117467,734645.4389,714113.5625,128534.826,9.671120838,0.22135947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199445553,55744452,0.012810487,0.013178808,0.578741397,0.140614841,0.041772874,3
1986,6,65815341,1101489.938,4387.622253,112.5031319,56657640,0,120117752,31971786,14653.5332,55834844,1206089.625,14653.5332,31986440,1220743.25,0,15409215,0,0,0,0,0,0.136980879,0.040758196,15.54988527,741114.3689,710991.625,142878.9751,13.12721506,0.332675447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398508041,55834844,0.012733834,0.013273331,0.57261351,0.136456114,0.042722047,3
1987,7,60398848,1034381.781,5315.773193,534.3898468,52836556,0,90671584,31245238,19181.7832,55922568,1236943.75,19181.7832,31264420,1256125.5,0,14717013,0,0,0,0,0,0.166531909,0.038271736,18.82018448,760521.1588,707644.625,94221.37138,15.54314035,1.673370581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.890692031,55922568,0.012654008,0.013599539,0.558723233,0.130173409,0.04376355,3
1988,8,54417254,937854.1719,5568.905396,562.5156403,48198366,0,93949336,30138802,23935.04297,56025512,1205105.25,23935.04297,30162738,1229040.375,0,13870399,0,0,0,0,0,0.144804786,0.034650417,19.71479372,770083.9249,685172.125,66095.58888,16.80785863,1.748678843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989707152,56025512,0.012229645,0.013745237,0.537947819,0.12265451,0.042626486,3
1989,9,48884858,820907.1875,5484.527832,1068.779755,43144049,0,97311088,28780464,28069.53125,56146516,1155603.875,28069.53125,28808538,1183673.5,0,13045328,0,0,0,0,0,0.125589126,0.029898344,19.18730798,766990.0888,696394.375,93096.34008,15.41322885,2.917411435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7353969,56146516,0.012403163,0.013660511,0.512595724,0.113983909,0.040388481,3
1990,10,44362346,759283.5781,6750.188354,1631.295471,39573761,0,100218464,27481280,32766.5332,56290380,1087848.875,32766.5332,27514046,1120615.5,0,12184312,0,0,0,0,0,0.110664104,0.027521045,23.56557054,783865.5583,678984.5,78470.93318,19.01956879,4.387625919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.688505564,56290380,0.012062177,0.013925391,0.488205622,0.106220068,0.037934479,3
1991,11,40300869,664077.7969,7481.457886,1996.930664,35943006,0,102953192,26171318,37885.42969,56487728,1026900.375,37885.42969,26209210,1064785.875,0,11400308,0,0,0,0,0,0.097862116,0.023927174,26.02867236,779927.9487,708600.875,160598.2181,21.3064357,5.761943402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.938358153,56487728,0.012544333,0.013807033,0.463309801,0.099026247,0.03567977,3
1992,12,37067840,639889.625,7340.829224,3037.584778,33011765,0,105394032,24888224,41794.91406,56655344,982377.1875,41794.91406,24930016,1024172.063,0,10633739,0,0,0,0,0,0.0879268,0.022945622,25.4644074,769802.667,686325.375,117565.7709,19.65266733,8.105472737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52174255,56655344,0.012114045,0.013587468,0.439291729,0.092084232,0.034028087,3
1993,13,34530050,558268.625,7481.457764,3009.458862,30540069,0,107378920,23776470,45395.01563,56830272,909784.625,45395.01563,23821860,955179.5625,0,10019022,0,0,0,0,0,0.080392991,0.019947963,25.93169006,749270.8458,704128.875,152722.999,19.77418828,7.591785163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41478243,56830272,0.012390032,0.013184361,0.418376847,0.086681642,0.03148476,3
1994,14,32306651.5,518611.25,7903.344604,3993.86084,28526292.5,0,109009464,22733172,48826.35938,56959044,864755.25,48826.35938,22781998,913581.5625,0,9431222,0,0,0,0,0,0.074091392,0.018458415,27.33574384,738020.5328,683934.625,103221.6218,21.03906172,10.73842404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7905026,56959044,0.012007481,0.012957039,0.399114353,0.081413259,0.029859352,3
1995,15,30576521,481372.7266,7847.092285,4387.621948,26814276,0,110455040,21758980,51610.8125,57130100,815675.75,51610.8125,21810586,867286.5625,0,8904567,0,0,0,0,0,0.069205808,0.017047745,27.05818951,721707.579,699178.8125,170723.4998,20.61023012,11.22204229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10243503,57130100,0.012238361,0.012632703,0.380867179,0.076625018,0.028076006,3
1996,16,28868611,447115.5469,7818.967163,5315.772339,25314553,0,111826904,20880384,53410.86719,57286080,771940.1875,53410.86719,20933792,825351.0625,0,8448619,0,0,0,0,0,0.064538608,0.015769173,26.89490291,721988.8368,671165.5,129941.1152,20.70839692,14.02863287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25113267,57286080,0.011716031,0.012603216,0.364493154,0.072518562,0.026503736,3
1997,17,27569369,398795.4453,8240.853516,5709.532959,24019501.5,0,112893968,20061700,55210.91406,57449948,705675.875,55210.91406,20116910,760886.75,0,8063914,0,0,0,0,0,0.061051466,0.013991679,28.26779899,716644.9381,698813.1875,171848.5311,21.30427746,14.7770491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54783548,57449948,0.012163861,0.012474249,0.349203101,0.069021435,0.024160358,3
1998,18,26368904.5,366703.9063,7650.21228,4753.256348,22925211.5,0,114009744,19344716,57095.34375,57624468,661377.75,57095.34375,19401812,718473,0,7732396,0,0,0,0,0,0.057821603,0.012805351,26.16257303,707082.1721,671840.5625,162848.2807,19.87408821,11.36222521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22374228,57624468,0.011658946,0.01227052,0.33570316,0.065980241,0.022574045,3
1999,19,25487385.5,354300.4531,7425.206055,5990.790649,22015736,0,114939640,18763722,57573.48438,57841880,616629.625,57573.48438,18821294,674203.0625,0,7465848.5,0,0,0,0,0,0.055436457,0.012306937,25.30078106,691331.7339,686437.8125,239350.4091,19.35302375,14.34861857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37316069,57841880,0.011867488,0.011952097,0.324396821,0.063473646,0.020970011,3
2000,20,24667491,353625.4297,6834.564209,5990.790649,21269812.5,0,115990192,18126364,57601.60938,58083476,583609.9375,57601.60938,18183964,641211.5625,0,7186110,0,0,0,0,0,0.053167191,0.012217554,23.19155772,672768.7174,629005,218818.5879,17.57332576,13.96632884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28874576,58083476,0.010829328,0.01158279,0.312074367,0.060842202,0.01976486,3
2001,21,24079916.5,341221.9609,6722.061523,6243.922241,20668229.5,0,116898488,17708190,57123.46875,58328044,560040.5625,57123.46875,17765312,617164,0,7038786,0,0,0,0,0,0.051497493,0.011733687,22.72236686,663205.9514,640874.0625,240475.4404,16.87703105,14.44074851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0654523,58328044,0.010987409,0.011370276,0.3035965,0.059367816,0.018894386,3
2002,22,23615419,317118.1484,7172.073975,6187.670776,20093789.5,0,117825632,17290944,57235.97656,58583944,534896.125,57235.97656,17348180,592132.0625,0,6847953,0,0,0,0,0,0.05010671,0.010852311,24.14928024,664330.9827,665174.75,280132.7937,18.23396518,14.67922583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.79459465,58583944,0.011354216,0.011339813,0.295148172,0.05753393,0.017975986,3
2003,23,23500524.5,320465.1328,7059.571167,6947.067383,19927257,0,118544248,17081010,56307.82031,58875136,526683.375,56307.82031,17137322,582991.1875,0,6765347,0,0,0,0,0,0.04956066,0.010911242,23.65764096,688800.4134,639158.375,262413.5507,17.46453109,15.83983842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23677777,58875136,0.010856168,0.011699343,0.290122642,0.056572384,0.017616677,3
2004,24,23440588,296923.8516,6862.690186,6862.689819,19835255.5,0,119225200,16866834,55239.03906,59190056,494676.25,55239.03906,16922074,549915.25,0,6691939,0,0,0,0,0,0.049151916,0.010047405,22.88194101,707082.1721,612467,244131.7921,16.73395518,14.95185468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8398731,59190056,0.010347464,0.011945962,0.284960602,0.055678984,0.016463432,3
2005,25,23593367.5,296839.4688,6806.438965,6834.564087,19808510,0,120105592,16742799,54114.01172,59611656,477463.25,54114.01172,16796914,531577.25,0,6642578.5,0,0,0,0,0,0.049109636,0.009968349,22.53672367,713551.102,618289.0625,353541.086,16.7956557,15.64425575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.58937365,59611656,0.010371949,0.011969993,0.280864518,0.054887073,0.015780956,3
2006,26,23818964,313096.1797,6637.684692,5878.287354,19761708.5,0,121037504,16700893,54170.26172,60072984,481400.9063,54170.26172,16755062,535571.125,0,6613215,0,0,0,0,0,0.049197487,0.010437068,21.81603897,737739.275,607882.5,360291.2738,15.85236833,13.01583608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.28579559,60072984,0.010119066,0.012280716,0.278010045,0.054242463,0.015794055,3
2007,27,24176049.5,302211.4922,5850.162842,6609.557861,20031407,0,121886744,16693664,52538.96875,60556044,452403.2188,52538.96875,16746202,504942.125,0,6642635,0,0,0,0,0,0.049587118,0.009987275,19.08106528,761364.9323,611538.8125,354947.3752,14.36805842,14.88047629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.52105164,60556044,0.010098725,0.012572897,0.275672962,0.054071881,0.014730476,3
2008,28,24467911,328143.4609,5962.665771,6075.168213,20276045,0,122943816,16735234,51357.67969,61075136,469053.6875,51357.67969,16786592,520411.3125,0,6661225.5,0,0,0,314474.375,0,0.049754253,0.010761593,19.29054349,781052.98,631592.5625,391229.6346,14.60994175,12.91312918,314446.2344,314446.2344,809459.9844,809459.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6219113,61075136,0.010341239,0.012788395,0.274010589,0.053786978,0.015149753,3
2009,29,24842405.5,313883.7031,4697.005737,5597.029663,20693178,0,123923240,16773345,49726.39063,61566968,464497.25,49726.39063,16823070,514223.6563,0,6691517,0,0,0,628920.625,0,0.050116519,0.010214243,15.08120045,780209.2066,607151.25,339196.937,11.53997101,12.17772376,314446.2422,628892.4766,810022.5078,1619482.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94236055,61566968,0.00986164,0.012672529,0.272440654,0.053627378,0.014890357,3
2010,30,24813661.5,336693.7266,5597.030884,6018.916016,20626773,0,124877464,16798770,48573.23047,62053916,473919.4375,48573.23047,16847344,522492.625,0,6705833.5,0,0,0,950960.75,0,0.04967602,0.010878573,17.8388473,794272.0978,605801.1875,323165.2409,13.44422624,12.61029208,322040.1875,950932.6641,854179.9688,2473662.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15382636,62053916,0.009762497,0.012799709,0.270712488,0.053349461,0.015081404,3
2011,31,24907967.5,322827.6953,6412.678589,6075.167847,20766390.5,0,125905880,16846556,48263.84375,62585716,473581.9063,48263.84375,16894820,521845.7188,0,6717337,0,0,0,1278063.625,0,0.049457514,0.010348464,20.27979153,796522.1604,598572.875,361135.0473,15.32045627,13.20023482,327102.8281,1278035.492,875555.5625,3349218.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.18315018,62585716,0.009564049,0.0127269,0.269175733,0.053027212,0.014953978,3
2012,32,24877787,311746.1484,5934.540161,5878.28772,20800647,0,126961056,16888182,47476.32031,63074316,474875.7188,47476.32031,16935658,522352,0,6718601.5,0,0,0,1603844.5,0,0.048987043,0.009920823,18.63230198,799897.2543,625011.125,340603.2261,14.70115458,12.8205964,325977.8047,1604013.297,886805.8828,4236023.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42822092,63074316,0.009909123,0.012681822,0.267750537,0.052656436,0.014887183,3
2013,33,24671598.5,310002.3281,6131.420532,5793.910034,20653576.5,0,127980384,16866386,47307.57031,63508260,471950.625,47307.57031,16913692,519258.125,0,6678326,0,0,0,1921469,0,0.048194102,0.009799084,19.12453755,769521.4092,608163.75,296445.7476,15.02477703,11.64881426,318946.3594,1922959.656,862336.4531,5098360.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04518028,63508260,0.009576136,0.012116871,0.265577832,0.051999253,0.014698941,3
2014,34,24413094,300158.3203,5822.037354,5793.910156,20557640,0,128987144,16745528,46773.17969,63954180,453950.125,46773.17969,16792300,500723.2813,0,6609614.5,0,0,0,2226887,0,0.047316913,0.009419798,18.04063364,763333.7371,606026.1875,313039.9592,14.18195102,11.76842898,307696.0469,2230655.703,579672.3516,5678032.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9274932,63954180,0.009475943,0.011935635,0.261836333,0.051128606,0.014046106,3
2015,35,24123736,310002.3438,5597.031006,4809.508179,20404186,0,130370968,16729187,46941.93359,64466768,460897.1875,46941.93359,16776127,507839.0938,0,6577185.5,0,0,0,2522798,0,0.046259793,0.009657739,17.21484959,761927.4479,640620.9375,415699.0654,13.93287594,10.21874436,298133.2891,2528788.992,564765.6953,6242798.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.77133018,64466768,0.009937227,0.011818918,0.259500942,0.050500891,0.014155428,3
2016,36,23549519.5,301395.8438,5175.144043,5428.275269,20009973.5,0,131896768,16606221,46013.78125,64994544,451278.1563,46013.78125,16652234,497291.9375,0,6493624,0,0,0,2824840.75,0,0.044636271,0.009318276,15.80203495,758833.6119,644108.5,436512.1444,12.51112391,11.21420786,303758.4453,2832547.438,567297.0156,6810095.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55170281,64994544,0.009910193,0.011675343,0.25550177,0.049500315,0.013760212,3
2017,37,22807899,294505.0469,5737.659546,5203.268921,19482812.5,0,133458224,16480610,45901.28125,65503904,444387.375,45901.28125,16526512,490288.625,0,6402271.5,0,0,0,3129555.5,0,0.042724791,0.009037217,17.39395822,740833.1111,665427.875,457325.2235,14.00496169,11.3480462,306571.0156,3139118.453,573484.6797,7383580.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75201119,65503904,0.010158599,0.011309755,0.25159737,0.048454469,0.013453072,3
2018,38,22166575,272341.9219,5203.27002,5287.646606,19019469,0,134859536,16334555,45366.89063,65941480,414292.75,45366.89063,16379921,459659.625,0,6358564,0,0,0,3440908,0,0.041091968,0.008293853,15.66989324,718332.4851,660983.9375,397136.0489,12.8821614,10.81298889,313602.4531,3452720.906,592047.6875,7975627.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.90227091,65941480,0.010023796,0.010893484,0.247712896,0.047807472,0.012459599,3
2019,39,21221689,266660.5195,5034.515137,5653.281494,18293402,0,136381664,16095315,44213.73047,66326604,419299.1875,44213.73047,16139530,463512.875,0,6227807,0,0,0,4033377.5,0,0.038901287,0.008076662,15.07734207,701175.7577,655696.375,360291.2738,12.98578732,11.99579459,594579.0156,4047299.922,766427.5469,8742055.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90803252,66326604,0.009885873,0.010571561,0.242667558,0.046565859,0.012540547,3
2020,40,20391107,258475.918,5006.389526,4950.137207,17600579,0,137759184,15934493,43594.96484,66683808,417471,43594.96484,15978087,461065.9375,0,6155524,0,0,0,4547404.5,0,0.037004987,0.007788129,14.9166946,674737.5222,744770.6875,448887.4887,12.47214101,9.996182941,518076.9063,4565376.828,834210.6875,9576266.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72995593,66683808,0.011168689,0.010118461,0.238955955,0.045791962,0.012422543,3
2021,41,19553071,264297.9453,5062.641235,4978.262817,16878703.5,0,138737136,15770267,43229.32813,66854480,415699.0625,43229.32813,15813495,458928.4063,0,6083016,0,0,0,5153178,0,0.035234025,0.007943821,15.04796797,680925.1943,733407.875,235694.0574,12.7452883,10.48046575,623548.5547,5188925.383,979902.2031,10556168.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.77817643,66854480,0.010970213,0.010185184,0.235889457,0.045144203,0.012340196,3
2022,42,19336418,239153.5117,4781.383057,4978.262817,16498583.5,0,140276752,15904455,42329.30469,67346928,398711.0938,42329.30469,15946785,441040.4063,0,6171415.5,0,0,0,5820687,0,0.034461195,0.007131923,14.10886687,673612.4909,698672.5,534389.8675,11.37681293,9.954033064,670518.6172,5859444,1128687.594,11684855.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67149267,67346928,0.01037423,0.010002126,0.236157097,0.045469615,0.011750458,3
2023,43,19014884,230828.2773,4471.99939,5287.645752,16342232.25,0,141863472,15994007,40838.63281,67875440,384423.1875,40838.63281,16034846,425261.8125,0,6210425.5,0,0,0,6486452,0,0.033509126,0.006826684,13.09277678,672768.7174,720948.125,597110.3625,10.15478946,11.48676152,670237.3672,6529681.367,670237.3672,12355093.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46227628,67875440,0.010621635,0.009911814,0.235637618,0.045401734,0.011241407,3
2024,44,18964708.5,229562.6094,4275.119019,4443.873047,16350051.25,0,143255280,16210210,40276.11719,68366432,378544.9063,40276.11719,16250485,418821.0313,0,6315503.5,0,0,0,7181974.5,0,0.033096003,0.006738772,12.42615013,669393.6235,708291.5,549296.5322,10.15614437,9.559726047,699206.9297,7228888.297,699206.9297,13054300.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9015506,68366432,0.010360223,0.009791262,0.237107737,0.045838274,0.01099,3
2025,45,18788050,225878.1289,4697.005798,5456.401001,16214063,0,144560032,16332276,39207.34375,68804968,372300.9688,39207.34375,16371484,411508.3125,0,6392427,0,0,0,7875669,0,0.032491778,0.00658811,13.56778265,666581.0453,724492,517514.398,10.60215422,11.63850382,699488.2031,7928376.5,699488.2031,13753788.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.74354326,68804968,0.010529647,0.009687978,0.237370592,0.046110729,0.010742129,3
2026,46,18750811.5,230321.9922,4162.615967,4471.998962,16107213,0,145737152,16518777,38447.94141,69207568,371794.6875,38447.94141,16557226,410242.6875,0,6456385.5,0,0,0,8550463,0,0.032165462,0.006678376,11.95430158,664893.4983,736782.9375,493888.7407,9.394462963,9.397896269,681206.4141,8609582.914,681206.4141,14434994.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82863035,69207568,0.010645988,0.009607237,0.238684547,0.046302886,0.010665514,3
2027,47,18773987,224584.3477,4668.880188,4865.759949,16151989.25,0,146800240,16721172,37857.30469,69580096,370950.9375,37857.30469,16759029,408808.25,0,6549509.5,0,0,0,9226297,0,0.031971996,0.006477435,13.33779241,663768.467,735601.6875,459856.5439,10.69581984,10.49792271,681487.6797,9291070.594,681487.6797,15116482.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8852107,69580096,0.010572013,0.009539631,0.240315449,0.046725137,0.010585668,3
2028,48,19032856,225062.4883,4331.37085,4303.244385,16348166.5,0,147803408,17125592,37435.41406,69952296,360009.9688,37435.41406,17163026,397445.4375,0,6784698,0,0,0,9882472,0,0.032192857,0.006454767,12.30845181,663768.467,747836.375,474200.693,9.392677099,8.482953786,663768.4453,9954839.039,663768.4453,15780250.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21552996,69952296,0.010690662,0.009488873,0.244818154,0.048148951,0.010219528,3
2029,49,19299320.5,232093.9375,4303.244812,4668.879272,16603577,0,148670064,17445972,36901.02344,70293808,371682.1875,36901.02344,17482874,408583.2188,0,6950753,0,0,0,10556928,0,0.032453273,0.006627255,12.17121884,664893.4983,770533.875,469138.0521,9.69886511,9.351776475,680643.8984,10635482.94,680643.8984,16460894.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19160456,70293808,0.010961618,0.009458778,0.248186469,0.049097213,0.01050163,3
2030,50,19510151.5,233190.832,4275.119141,4781.382202,16830440,0,149510288,17774144,36169.75391,70616472,366985.1875,36169.75391,17810316,403154.9375,0,7121279,0,0,0,11220077,0,0.032623426,0.006627922,12.03787088,666299.7874,762968,438762.207,9.380823728,9.55745312,670518.6172,11306001.55,670518.6172,17131413.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44970719,70616472,0.010804391,0.009435473,0.251699688,0.0500792,0.010323047,3
