year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1980,0,33629855.5,154579.2822,28.12578201,0,9273772.993,0,196450992,21225486,28.12578201,56091128,108846.7656,28.12578201,21225514,108874.8906,0,10992849,14119958,2643.823242,0,0,0,0.042796749,0.005404575,0.097963817,739989.3376,716335.5,-27282.00903,0.10880059,0,0,0,0,0,0,0,0,0,14201241.36,14201241.36,2643.823456,2643.823456,0,0,14201241.36,14201241.36,2643.823456,2643.823456,0,0,0,56091128,0.012770923,0.013192627,0.378410753,0.095721818,0.003791196,0
1981,1,57834902,456509.5234,646.8929901,0,29656865,0,173276192,27078378,675.0187988,55997268,312477.4375,675.0187988,27079054,313152.4375,0,13912053,14465371,27169.50391,0,0,0,0.083443232,0.016142554,2.262521396,718051.2272,704635.1875,48657.60373,2.148440413,0,0,0,0,0,0,0,0,0,3187494.773,534614.8516,24694.4375,24694.4375,0,0,17388736.13,14735856.21,27338.26096,27338.26096,0,0,0,55997268,0.012583385,0.012822969,0.483566055,0.121641349,0.010928704,0
1982,2,71248596,808897.4531,1068.779709,0,47555744,0,156698288,29769732,1743.798096,55841912,573006.5,1659.420898,29771476,574666,84.37734985,15216892,14679014,56617.19531,84.37734985,0,0,0.113671625,0.029014688,3.756662903,709894.7503,705394.5625,-10687.79735,3.049547256,0,0,0,0,0,0,0,0,0,1945994.673,406530.032,30488.34903,30488.34903,84.37734604,0,19334730.81,15142386.24,57826.60998,57826.60998,84.37734604,84.37734604,0,55841912,0.012631992,0.01271258,0.533107319,0.13370716,0.02013948,0
1983,3,74700814,1044563.406,2390.691589,0,57106839,0,148855424,31235004,4106.36377,55709692,826560.4375,3909.483398,31239108,830469.875,196.8804626,15843140,14913695,88343.07031,225.0062561,0,0,0.12545867,0.037987023,8.441542897,711301.0394,686212.8125,-23063.14165,7.128209245,0,0,0,0,0,0,0,0,0,1624938.854,420339.7891,32175.89307,32175.89307,140.6289101,0,20959669.66,15562726.03,90002.50305,90002.50305,225.0062561,225.0062561,0,55709692,0.012317656,0.012767994,0.560674505,0.139836195,0.029181858,0
1984,4,73931316,1156813.375,2503.194702,28.12578201,60111880,84.37734604,147204720,31965230,6553.307617,55683840,994583.875,6103.294922,31971704,1000687.125,450.0125122,15988552,15198527,134328.7188,506.2640991,0,0,0.125558671,0.042515451,8.877292586,716926.1959,694256.8125,62157.97933,8.01123338,0.018293715,0,0,0,0,0,0,0,0,1783315.15,455750.1484,48235.71485,47560.69727,281.2578201,0,22742984.81,16018476.18,138238.2179,137563.2003,506.2640762,506.2640762,0.099723272,55683840,0.012467833,0.012874942,0.574048593,0.141723234,0.035264142,0
1985,5,70226308,1153550.75,3346.968201,0,59230475,196.8804741,149748416,32184696,9815.898438,55742460,895974.875,7509.583984,32194372,903484.5,2306.313965,15833999,15535726,488066.6563,2671.948975,0,0,0.117240486,0.042246629,11.87136718,734645.4389,705507.125,121503.3804,9.864362487,0,0,0,0,0,0,0,0,0,11096463.98,478391.4141,357281.7944,355509.8491,2165.685028,0,33839448.79,16496867.59,495520.0123,493073.0494,2671.949104,2671.949104,0,55742460,0.012656548,0.013179279,0.577382053,0.140366707,0.031770886,0
1986,6,65169882,1114596.563,4078.238708,84.37734604,56268720,196.8804741,154534848,31799402,13697.25684,55838008,967133.125,10575.29492,31812844,977708.375,3121.96167,15351192,15868145,653052.5,3515.7229,0,0,0.105429104,0.040876125,14.44942687,741114.3689,716335.5,144285.2642,11.51410625,0.191504857,0,0,0,0,0,0,0,0,6703977.076,473272.5234,172551.6598,170020.3414,900.0250092,0,40543425.87,16970140.12,668071.6721,663093.3908,3571.974113,3571.974113,0.298841664,55838008,0.012828815,0.013272579,0.569493847,0.135924391,0.034253231,0
1987,7,59361572,1011853.047,4359.496582,281.2578201,52001896,253.1320457,160427776,31007520,17691.11719,55921224,934169.6875,13866.01172,31024736,948035.6875,3825.105957,14656513,16196794,778240.375,4331.370117,0,0,0.092505135,0.03702678,15.43299136,761083.6745,668521.75,63001.7528,12.04425548,0.840155547,0,0,0,0,0,0,0,0,4714893.449,469166.1641,130334.8645,128309.8103,815.6476593,0,45258319.32,17439306.28,798406.5365,791403.2012,4387.621773,4387.621773,0.995188271,55921224,0.011954705,0.013609925,0.554485717,0.129649638,0.033054182,0
1988,8,53656735,944885.5781,5062.640991,421.886734,47604317,225.0062637,166376656,29936828,22022.48828,56017336,912400.375,16847.3418,29958486,929247.6875,5175.144043,13877035,16524404,905593.875,5793.911133,0,0,0.080625396,0.034548465,17.92394889,770083.9249,686606.5625,62720.49498,14.03724901,0.989900583,0,0,0,0,0,0,0,0,4194988.338,463822.2656,149544.7755,134497.4731,1687.546997,0,49453307.66,17903128.55,947951.312,925900.6743,6075.16877,6075.16877,1.492771961,56017336,0.012257037,0.013747243,0.534420773,0.122753615,0.032283682,0
1989,9,48041113,858933.2031,4500.125366,703.1445351,42488409,337.5093918,172915904,28520640,25425.70898,56135968,877411.8125,19153.65625,28545588,896565.5,6272.049805,13072498,16924802,998887.125,7003.319824,0,0,0.069457337,0.030980344,15.74386395,766708.831,718501.1875,112221.8722,12.52870649,1.788126767,0,0,0,0,0,0,0,0,4110273.498,590163.2422,113290.6453,104993.5395,1434.414871,0,53563581.16,18493291.79,1061241.957,1030894.214,7509.583641,7509.583641,2.458331233,56135968,0.012799302,0.013658067,0.508063565,0.114260044,0.030676038,0
1990,10,43679311,726263.8906,4697.005798,815.6476593,38940087,337.5093842,178494640,27220300,28828.92969,56283060,757146.0625,20981.83398,27248538,778127.875,7847.092285,12255527,17266050,1149303.75,8718.992188,0,0,0.061177343,0.026020798,16.39611575,784146.8161,667762.3125,66658.10453,12.49242732,2.377564094,0,0,0,0,0,0,0,0,7257492.238,475888.2266,163663.9189,158516.8955,1856.301758,0,60821073.39,18969180.02,1224905.876,1189411.109,9365.885399,9365.885399,2.845145635,56283060,0.011864357,0.013932199,0.483632198,0.106874454,0.026410801,0
1991,11,39317535,690459.7656,5400.150513,1181.282837,35249283,281.2578163,184049488,25804224,32344.64648,56479352,716251.125,23400.65234,25835892,739651.75,8943.998047,11456447,17606178,1244509.5,9731.520508,0,0,0.0534062,0.024609956,18.78380821,780209.2066,679040.75,123472.1852,13.78201749,3.141730404,0,0,0,0,0,0,0,0,5244895.691,477210.1172,110703.0685,102827.8516,1406.289185,0,66065969.08,19446390.13,1335608.945,1292238.961,10772.17458,10772.17458,4.105615913,56479352,0.012022814,0.013814061,0.456878896,0.099543838,0.024893717,0
1992,12,36087319,608557.5156,4781.383301,1378.163422,32283701,478.1383057,188655920,24552230,35157.22656,56639160,682106.4375,25116.32617,24586574,707222.6875,10040.9043,10706641,17930636,1308467.5,11025.30664,0,0,0.04782161,0.021603536,16.58685663,770365.1827,677325.0625,93096.34008,12.42866345,3.0594452,0,0,0,0,0,0,0,0,4193272.719,464891.0156,81255.37732,73858.29536,1518.792358,0,70259241.8,19911281.15,1416864.322,1366097.256,12290.96694,12290.96694,4.77675552,56639160,0.0119586,0.013601282,0.433485066,0.092773843,0.023642013,0
1993,13,33446222.5,548677.7188,5709.534058,1631.29541,29792937,309.3835945,192642752,23343780,38532.32031,56803168,629455,27282.01172,23381526,656737,11250.31348,10004537,18222048,1377994.5,12206.58984,0,0,0.043404465,0.019429658,19.79634267,749270.8458,719598.125,157504.382,14.76641816,4.335340202,0,0,0,0,0,0,0,0,4365430.527,463991.0078,85024.23531,78864.68407,1575.0439,0,74624672.33,20375272.16,1501888.557,1444961.94,13866.01084,13866.01084,5.650752547,56803168,0.012668275,0.013190652,0.410959121,0.086638451,0.02180411,0
1994,14,31294966,509807.8984,5147.018555,2165.685425,27786080.5,478.138279,195884528,22245158,40951.14063,56911700,576128.5,28800.80469,22285154,604929.3125,12150.33887,9418622,18521222,1439814.875,12994.1123,0,0,0.039940579,0.017990228,17.81877118,738301.7906,661968.375,61595.46368,12.9614397,5.469966449,0,0,0,0,0,0,0,0,4183484.91,460390.9141,80242.85237,73661.4166,1012.528152,0,78808157.24,20835663.07,1582131.41,1518623.357,14878.53899,14878.53899,7.4900477,56911700,0.011631499,0.012972759,0.390871438,0.081436029,0.01992547,0
1995,15,29107710,450940.6406,4725.131714,2137.55957,25706543.5,506.264061,199084400,21136976,42723.06641,57064596,521339.5,29588.32422,21178630,550927.8125,13134.74219,8853124,18800624,1507654.25,13978.51465,0,0,0.036551972,0.015841458,16.31741162,721707.579,709416.625,162848.2807,12.22675305,5.252330253,0,0,0,0,0,0,0,0,5784095.023,440477.8438,83167.92464,76614.61995,1293.785965,0,84592252.26,21276140.91,1665299.334,1595237.977,16172.32496,16172.32496,7.374151394,57064596,0.012431817,0.012647204,0.370404375,0.076353751,0.017985166,0
1996,16,27456754,426639.9688,4500.125244,2531.320618,24167388.5,534.3898392,201796848,20173188,44073.10156,57203224,486379.1563,30066.46094,20215940,516445.5938,14006.64063,8354201.5,19087816,1558505.75,14991.04199,0,0,0.034015341,0.014939778,15.51038362,722270.0946,687844.125,128534.826,11.38793591,5.904979103,0,0,0,0,0,0,0,0,4692449.078,458112.7266,67783.12393,60892.3129,1293.786041,0,89284701.34,21734253.64,1733082.458,1656130.29,17466.111,17466.111,8.715559541,57203224,0.012024569,0.012626388,0.352658235,0.071910626,0.016746462,0
1997,17,26206816,387854.5078,5034.515381,2812.578369,22996596.5,731.27034,204062384,19353096,45479.39063,57357076,448718.7188,30853.98047,19397256,479572.6875,14625.4082,7982856,19301936,1599456.875,15666.05859,0,0,0.032106378,0.013530856,17.31126252,717207.4538,673809.375,126566.0213,12.07405491,6.269853302,0,0,0,0,0,0,0,0,3977941.766,395898.5,59232.8936,52960.84767,1125.031296,0,93262643.11,22130152.14,1792315.352,1709091.137,18591.1423,18591.1423,9.660846811,57357076,0.011747624,0.012504254,0.337414271,0.068550222,0.015412914,0
1998,18,25298155.5,361275.6328,4556.376953,3318.842407,21974984.5,618.7671814,205927120,18652568,45901.28125,57509232,409567.5938,30207.08789,18696866,439774.6875,15694.18457,7656934.5,19513836,1648705.125,16622.33594,0,0,0.030712511,0.012556647,15.63024616,707363.4299,673921.875,139503.8812,11.62162867,7.199409137,0,0,0,0,0,0,0,0,4245699.203,399357.9688,64267.40984,58754.75414,1181.282883,0,97508342.31,22529510.11,1856582.762,1767845.892,19772.42518,19772.42518,11.37320867,57509232,0.011718499,0.012299998,0.324340412,0.065598109,0.014035309,0
1999,19,24337998.5,347325.25,4809.509155,3121.962036,21119707,618.7671814,207949376,18017656,46745.05469,57716492,390667.0938,30010.20898,18062996,420677.3125,16734.83984,7372217.5,19722728,1682849.75,17578.61328,0,0,0.029259523,0.012022762,16.44297446,691612.9917,675440.625,208693.3062,11.67398992,6.645459802,0,0,0,0,0,0,0,0,4053599.938,403154.9375,47588.82451,43173.07619,1378.163376,0,101561942.2,22932665.05,1904171.586,1811018.968,21150.58855,21150.58855,10.66256975,57716492,0.011702732,0.011982935,0.312175175,0.06294662,0.013342619,0
2000,20,23487728,327805.9531,4893.886353,3375.094055,20293371.5,562.5156403,209802864,17445158,47279.44531,57932744,372497.8438,29532.07227,17490862,402029.9063,17747.36719,7123670,19935976,1723941.625,18675.51953,0,0,0.027987854,0.011302146,16.67602837,672487.4596,660984,227818.8383,12.19108668,7.205232782,0,0,0,0,0,0,0,0,5179446.992,416064.6719,59767.28404,54760.89499,1434.414902,0,106741389.2,23348729.72,1963938.87,1865779.863,22585.00346,22585.00346,11.48914762,57932744,0.011409506,0.011608072,0.30112777,0.06062416,0.012680188,0
2001,21,23025761,323615.2109,3909.483948,2559.44635,19761625,703.1445465,211444560,17032552,47504.44531,58160200,343640.7813,28885.18164,17078480,372525.9688,18619.26563,6948446,20113282,1762558.375,19519.29297,0,0,0.027224348,0.011109683,13.27775223,663205.9514,647989.875,232881.4791,9.266936567,5.349891317,0,0,0,0,0,0,0,0,4455236.453,401833.0391,56729.70277,51217.04825,1181.282852,0,111196625.7,23750562.76,2020668.573,1916996.911,23766.28631,23766.28631,8.684109907,58160200,0.011141466,0.011403089,0.292855802,0.058939572,0.011659609,0
2002,22,22681164,313208.6875,4050.112976,3009.458984,19397564.5,534.3898621,213010608,16670431,47898.21094,58400148,334921.8125,28716.42578,16716840,363638.2188,19181.7832,6798395,20285212,1783033.75,19969.30469,0,0,0.026619759,0.010713419,13.70996467,664893.4983,644389.75,240194.1826,10.39633604,6.226925048,0,0,0,0,0,0,0,0,3956988.063,397248.5234,38166.68712,34566.58632,900.0250092,0,115153613.8,24147811.28,2058835.26,1951563.497,24666.31132,24666.31132,10.17737237,58400148,0.011034043,0.011385134,0.285451862,0.05747694,0.011326368,0
2003,23,22543264,298048.8828,3965.735596,2896.955811,19151240,787.5218811,214381744,16394432,47926.33594,58665844,329268.5,28125.78516,16440869,357394.3125,19800.55078,6687045,20364782,1806434.5,20334.94141,0,0,0.026288694,0.010152404,13.37127926,688519.1556,662390.25,263538.582,9.448702224,6.164098171,0,0,0,0,0,0,0,0,4094101.195,332981.1289,43426.20927,39910.48535,871.8992157,0,119247715,24480792.41,2102261.47,1991473.983,25538.21053,25538.21053,9.758418071,58665844,0.011290901,0.011736287,0.279454464,0.056313407,0.011091435,0
2004,24,22003642,311858.6328,4078.238586,3150.087769,18715657,928.1508179,216018656,16057037,47841.95703,58965756,331096.6875,27478.89063,16103107,358575.5625,20363.06641,6529034,20430568,1828203.875,20925.58203,0,0,0.025464979,0.0105744,13.68744547,707082.1721,636402,246663.1125,9.513637377,6.269130141,0,0,0,0,0,0,0,0,3955131.805,311099.2773,43566.83685,40051.11348,1068.779724,0,123202846.8,24791891.69,2145828.306,2031525.096,26606.99026,26606.99026,10.56263039,58965756,0.010792739,0.011991403,0.272311221,0.054731628,0.011102078,0
2005,25,22228873.5,293914.4063,3346.96814,3318.842529,18712704,675.0187531,217840080,15886847,47138.8125,59368020,307386.6563,26522.61328,15932327,333909.2813,20616.19727,6493455,20658812,1854670.25,21206.83984,0,0,0.025510541,0.00989382,11.16112411,713551.102,635895.75,344540.8356,8.037195249,7.337108946,0,0,0,0,0,0,0,0,4952950.039,473047.5186,49388.87111,47476.31818,703.1445465,0,128155796.8,25264939.21,2195217.177,2079001.414,27310.1348,27310.1348,11.05755388,59368020,0.010711082,0.012019116,0.267599408,0.054086423,0.010241355,0
2006,26,22527879.5,281398.4297,3431.345581,2671.949524,18785970,618.7671967,219523696,15906452,46913.80859,59821124,296108.2188,25931.97266,15951622,322040.1875,20981.83398,6528865.5,20882160,1882852.25,21656.85352,0,0,0.025655407,0.00940111,11.36107604,738301.7906,599585.375,333009.2648,7.898920051,5.494554675,0,0,0,0,0,0,0,0,4490224.68,481091.4668,48038.83205,45141.87911,703.1445465,0,132646021.5,25746030.67,2243256.01,2124143.293,28013.27935,28013.27935,8.839150568,59821124,0.010022971,0.012341824,0.265900253,0.053995804,0.009795638,0
2007,27,22813665,299989.5703,3346.968262,3121.961975,19036965.5,787.5219116,221143168,15918854,46295.03906,60285276,304236.5625,24919.44531,15963491,329156.0313,21375.5957,6521047,21090566,1895143.25,22022.48828,0,0,0.025790606,0.009954176,11.00383695,761646.1901,598938.5,321477.694,6.852111222,6.081310383,0,0,0,0,0,0,0,0,4198279.164,476985.1396,39432.34697,36394.76133,731.2703094,0,136844300.6,26223015.81,2282688.357,2160538.055,28744.54966,28744.54966,10.2556809,60285276,0.009935071,0.012634033,0.26405874,0.053554286,0.009994206,0
2008,28,23159837,292508.1094,3121.961975,2531.320618,19281939.5,843.7734375,222944064,15908871,45957.53125,60786540,295630.0625,24103.79688,15953000,319733.875,21853.73438,6515168.5,21294086,1917306.25,22500.62695,310789.875,0,0.025970457,0.009629646,10.18673855,781896.7535,611004.5,351291.0234,7.456414935,5.393142056,310789.8906,310789.8906,813116.3438,813116.3438,0,0,0,0,4313088.551,477885.1494,45985.65033,42666.81182,928.1508179,0,141157389.2,26700900.96,2328674.007,2203204.867,29672.70048,29672.70048,8.253027143,60786540,0.010051641,0.012862992,0.261717002,0.053104555,0.009638617,0
2009,29,23612690,290089.2813,2981.332886,2278.188477,19572423,703.1445465,224426304,15965206,45620.01953,61258292,297542.625,23513.15625,16009054,321055.75,22106.86523,6555782,21503848,1938485,22753.75781,631705.0625,0,0.02630339,0.009483065,9.659494353,780771.7222,600232.3125,312758.7014,6.895653006,4.611275172,320915.1641,631705.0547,820991.5547,1634107.898,0,0,0,0,4217095.168,479797.7148,49557.62932,46463.79082,646.8929901,0,145374484.4,27180698.68,2378231.636,2249668.657,30319.59347,30319.59347,7.375693192,61258292,0.009798385,0.012745568,0.260621142,0.053061278,0.009633018,0
2010,30,23690570.5,301930.2422,3093.836182,2700.075256,19776786.5,731.27034,226203568,15952380,45338.76563,61735136,297205.125,22613.12891,15995779,319818.25,22725.63281,6543435,21732286,1960563.75,23288.14844,954054.625,0,0.026182799,0.009800261,9.953473875,793990.84,621242.25,326821.5927,7.660138084,4.75672224,322349.5703,954054.625,834857.5547,2468965.453,0,0,0,0,4908961.484,497460.6885,44860.62149,42160.54668,787.5218811,0,150283445.8,27678159.37,2423092.258,2291829.204,31107.11535,31107.11535,8.680353219,61735136,0.010063026,0.012861247,0.258400338,0.052590504,0.009554717,0
2011,31,23773682.5,301649,3290.716614,2868.830017,19875929,703.1445618,228236784,15949540,44945.00391,62256420,284773.5313,22050.61328,15992712,306824.125,22894.38672,6570463.5,21951750,1979858,23513.15625,1283154.5,0,0.02604059,0.009712694,10.50678641,796522.1604,610695.0625,354947.3752,8.401538695,5.378978388,329352.8984,1283407.523,890743.4922,3359708.945,0,0,0,0,4634847.508,483341.5537,46857.55185,43482.4586,618.7671814,0,154918293.4,28161500.92,2469949.81,2335311.663,31725.88253,31725.88253,9.153318643,62256420,0.009809351,0.012794217,0.256191088,0.052409472,0.009086014,0
2012,32,23814886.5,302633.3906,2812.57843,2053.182251,19883410.5,675.0187531,230226960,15971028,44719.99609,62746676,291579.9688,21403.72266,16014060,312983.6875,23316.27539,6546950.5,22131982,1996621,23822.53906,1608316.5,0,0.025860228,0.009676311,8.915835482,800459.77,601132.3125,307133.5449,6.804979589,3.976813404,325134.0313,1608541.555,892149.7813,4251858.727,0,0,0,0,4409053.594,459322.1406,44269.98023,40698.00667,815.6477127,0,159327346.9,28620823.06,2514219.79,2376009.669,32541.53024,32541.53024,6.50414686,62746676,0.009580305,0.012757007,0.254531858,0.051849181,0.009236778,0
2013,33,23505081.5,299314.5469,2925.081543,2784.452637,19860066,928.1508026,232084096,15886706,44185.60547,63162044,296698.875,20419.31641,15929008,317118.1875,23766.28711,6480404.5,22274464,2016787,24244.42578,1918122,0,0.025319574,0.009512317,9.215096283,769240.1514,636402.125,303477.1932,6.936954354,5.022896904,311914.9141,1920456.469,850242.3672,5102101.094,0,0,0,0,4434169.961,426414.9854,48291.96584,43201.19756,843.7734604,0,163761516.9,29047238.05,2562511.756,2419210.867,33385.3037,33385.3037,8.766423547,63162044,0.010075705,0.012178836,0.251522987,0.051006408,0.009341111,0
2014,34,23068231.5,305164.7109,2981.333069,2137.55957,19520840.5,815.6476593,234161184,15835659,44354.35938,63604600,290595.5625,20109.93359,15877962,310705.5,24244.42578,6444544.5,22469686,2035715.75,24863.19336,2224524.25,0,0.024628582,0.009632696,9.331076502,763614.9949,595872.875,289976.8176,6.949479583,3.714641988,307133.5313,2227590,574609.7109,5676710.805,0,0,0,0,4419094.617,464075.3838,49445.12038,45226.2547,956.2766266,0,168180611.5,29511313.43,2611956.876,2464437.122,34341.58033,34341.58033,6.685997613,63604600,0.009368393,0.012005657,0.248970342,0.050394162,0.009089437,0
2015,35,22767510.5,294955.0547,2390.69165,2334.440063,19318448,590.6414185,236716416,15757748,43904.34375,64106484,286011.0938,19181.7832,15799939,305192.8438,24722.5625,6360533.5,22656496,2048006.75,25341.33203,2519676.25,0,0.024045133,0.009242587,7.429252289,761646.1901,662699.625,424418.0579,5.716884327,4.042976867,295883.2109,2523473.211,556609.2031,6233320.008,0,0,0,0,4800002.109,500498.252,46548.16702,42751.18663,843.773468,0,172980613.6,30011811.68,2658505.043,2507188.308,35185.3538,35185.3538,7.250124581,64106484,0.010337482,0.011880954,0.245805838,0.049385141,0.008882713,0
2016,36,22081748,281989.0781,2475.068909,1912.553284,18748760.5,787.5218964,239287680,15697869,43791.84375,64630116,282523.5,18816.14648,15739919,301339.625,24975.69727,6320285,22869412,2068510.5,25622.58984,2818456.5,0,0.023070293,0.008771415,7.636190896,758833.6119,651308.75,431168.2457,6.194611213,3.589237666,301227.125,2824700.336,566171.9844,6799491.992,0,0,0,0,4687527.133,507220.3369,50260.76965,46295.03271,618.7672081,0,177668140.8,30519032.02,2708765.813,2553483.341,35804.12101,35804.12101,5.89726957,64630116,0.010077481,0.011741177,0.242887836,0.048720766,0.008711481,0
2017,37,21421663.5,269023.0859,2503.194489,1912.553284,18405175.5,759.3961182,241958496,15603622,43651.21484,65133368,260613.5,18563.01563,15645276,279176.5,25088.19922,6258155,23077540,2090786.125,25735.09375,3127446.25,0,0.022133614,0.00830293,7.668388667,741395.6267,644361.6875,422730.511,5.863135317,3.610233982,312196.1797,3136896.516,583047.4531,7382539.445,0,0,0,0,4634341.063,494282.5029,53242.1043,49951.38565,590.641407,0,182302481.8,31013314.52,2762007.917,2603434.727,36394.76241,36394.76241,5.855664251,65133368,0.009892958,0.011382731,0.239564182,0.047901482,0.007979203,0
2018,38,20600531,251528.8555,2418.817291,1996.930603,17706587.5,871.899231,244471264,15441673,43341.83203,65559428,243006.7656,17831.74609,15482934,260838.5156,25510.08594,6159940,23256138,2110783.5,26297.60938,3439951.75,0,0.021066414,0.007709569,7.363058,718613.7429,676368.8125,400511.1428,5.563102893,4.028276815,315008.75,3451905.266,593453.9844,7975993.43,0,0,0,0,4629447.262,490035.4521,47335.68756,45479.38546,984.4024048,0,186931929.1,31503349.97,2809343.604,2648914.112,37379.16482,37379.16482,6.075505991,65559428,0.010316881,0.010961257,0.235537031,0.046852845,0.007393292,0
2019,39,19784039,249616.3047,2503.194672,1968.804871,17105426.5,590.6414337,246891760,15235566,43341.83203,65939804,235187.7813,17437.98438,15276771,252625.7656,25903.84766,6064452.5,23420930,2119615,26803.875,4026627.5,0,0.02003311,0.007607128,7.578267517,701175.7577,641549.0625,336103.1009,5.676720759,3.499805745,590078.8906,4041984.156,756021,8732014.43,0,0,0,0,4582505.422,467562.96,41288.6463,39826.10762,871.899231,0,191514434.5,31970912.93,2850632.251,2688740.22,38251.06405,38251.06405,5.957290348,65939804,0.009729314,0.010633574,0.231052643,0.045875171,0.007116408,0
2020,40,18988981,250319.4531,2193.811035,1940.679077,16463426.25,1040.653961,249088112,15119548,42863.69531,66283132,241319.2188,16762.96484,15159937,258082.1719,26100.72852,6003757.5,23525868,2119558.75,26916.37695,4539220,0,0.019058498,0.007593221,6.609709502,674737.5222,768199.4375,453668.8717,5.101334508,3.647337399,515545.5781,4557529.734,844898.4688,9576912.898,0,0,0,0,4716187.328,457747.0908,40894.88741,38841.70275,534.3898468,0,196230621.8,32428660.02,2891527.138,2727581.922,38785.4539,38785.4539,5.844099408,66283132,0.011589667,0.010179626,0.228105516,0.045198812,0.00726701,0
2021,41,18400195.5,227396.918,1996.930511,2025.056396,15925913.75,1012.528152,250576800,14951889,41851.16406,66454032,217918.5469,15384.80078,14991323,233303.375,26466.36328,5941909,23588420,2112752.5,27197.63281,5137568,0,0.01835784,0.006876543,6.002010757,681206.4522,707869.6875,205599.4701,4.852799634,3.795100364,619329.7031,5176859.438,976527.125,10553440.02,0,0,0,0,4724821.922,496926.3252,42048.04556,39038.58429,1040.653961,0,200955443.8,32925586.35,2933575.184,2766620.507,39826.10786,39826.10786,6.083733261,66454032,0.01065202,0.010250792,0.224995964,0.044627139,0.006546772,0
2022,42,18040410.5,225709.3789,1828.175903,1631.295425,15579882.25,843.773468,252884800,15023864,41598.03125,66936440,218902.9375,14625.4082,15063240,233528.375,26972.62891,5990257,23825376,2113680.5,27591.39453,5797426.5,0,0.017834613,0.006777396,5.456014047,673612.4909,701288.25,524264.5858,4.342975014,3.066697366,664359.0938,5841218.531,1129278.258,11682718.28,0,0,0,0,4751766.426,555512.3125,41907.41461,37097.90485,871.899231,0,205707210.2,33481098.66,2975482.598,2803718.412,40698.00709,40698.00709,4.866319259,66936440,0.010476928,0.010063465,0.224449702,0.044673856,0.006530096,0
2023,43,17760530.5,209677.6758,2053.182159,1434.414932,15322699.75,815.647644,255252720,15132036,41654.28125,67472144,222756.1875,14428.52734,15171636,237184.7344,27225.75977,6054862,24056990,2108702.25,27872.65234,6479251,0,0.017395045,0.006245743,6.078167689,673331.2331,693413,565328.2283,4.619157932,2.569908952,684581.5156,6525800.047,684581.5156,12367299.8,0,0,0,0,4696583.66,537764.957,35550.98957,32513.40508,731.2703323,0,210403793.8,34018863.62,3011033.588,2836231.817,41429.27742,41429.27742,4.244578106,67472144,0.010277026,0.009979396,0.224270864,0.044792365,0.00659158,0
2024,44,17627890,228071.9453,2109.433624,1687.546997,15307006,956.2765961,257435280,15185952,41485.53125,67955016,213840.3125,14034.76563,15225272,227875.0938,27450.76563,6097022,24274268,2108505.5,28069.53125,7161724,0,0.017118759,0.006743686,6.200591524,669674.8813,716363.6875,547046.4696,4.850961253,3.044050216,686269.0781,7212069.125,686269.0781,13053568.88,0,0,0,0,4662073.211,523167.6572,35888.49753,33019.66729,675.0187683,0,215065867.1,34542031.28,3046922.085,2869251.484,42104.29619,42104.29619,4.958427926,67955016,0.010541734,0.009854679,0.223470656,0.044786374,0.006283154,0
2025,45,17693986,213727.8008,1940.678955,1828.175903,15336819.5,1012.528152,259266832,15394000,41148.01953,68396808,218565.4375,13472.25,15432896,232037.7031,27675.77344,6206347,24426622,2097705,28238.28906,7863996.5,0,0.01706156,0.006280228,5.668376075,666581.0453,715323,503451.5068,4.264646833,3.189360351,707644.6563,7919713.781,707644.6563,13761213.53,0,0,0,0,4670257.727,476169.4795,30938.36134,27338.26192,562.5156326,0,219736124.8,35018200.76,3077860.447,2896589.746,42666.81182,42666.81182,5.337674409,68396808,0.010458427,0.009745792,0.225068983,0.045301247,0.006381394,0
2026,46,17660543.5,219887.3477,2446.943054,1603.169693,15264001.75,1125.03125,260763120,15693904,41232.39844,68792936,222953.0625,13444.125,15732803,236397.2031,27788.27539,6353642,24572118,2099814.5,28322.66406,8549562,0,0.016931596,0.006425228,7.106594141,664893.4983,735039.1875,479544.5916,5.33394344,2.576799401,689362.8672,8609076.648,689362.8672,14450576.4,0,0,0,0,4696892.953,466353.5906,43060.57187,39826.10606,618.7671814,0,224433017.7,35484554.35,3120921.019,2936415.852,43285.579,43285.579,4.654227481,68792936,0.010684806,0.009665142,0.228132493,0.046113795,0.006472642,0
